,Lat,Lon,Base,Hour,KMEANS5_labels,AGGC_label,Day,KMEANS_label,DBSCAN_label
574,40.7525,-73.9275,3,20,1,2,5,2,0
575,40.7069,-73.9511,1,7,0,0,4,5,0
576,40.7327,-74.0033,3,23,2,0,4,3,0
577,40.7919,-73.9742,1,13,1,2,5,6,0
578,40.7227,-73.9982,3,21,2,0,1,3,0
579,40.7213,-73.9878,3,21,2,0,5,1,0
580,40.7387,-74.0006,3,5,2,0,2,4,0
581,40.7513,-73.9934,3,7,7,2,2,4,0
582,40.7175,-73.9493,3,22,0,0,1,5,0
583,40.7365,-74.0058,2,21,2,0,4,4,0
584,40.7381,-73.9996,2,1,2,0,6,4,0
585,40.7149,-74.0137,3,14,2,0,2,3,0
586,40.7399,-74.0059,2,23,2,0,0,4,0
587,40.6738,-73.9687,3,16,0,0,0,0,0
589,40.7297,-73.9878,2,10,2,0,5,1,0
590,40.7465,-74.0083,1,20,2,0,2,4,0
591,40.7354,-74.0005,1,14,2,0,5,4,0
592,40.733,-73.9833,2,8,2,0,3,1,0
593,40.7337,-74.0063,1,13,2,0,3,3,0
594,40.7692,-73.9817,1,1,7,2,5,7,0
595,40.7496,-73.9753,3,16,7,2,0,7,0
596,40.7576,-73.963,1,8,7,2,2,7,0
597,40.7324,-73.997,3,15,2,0,0,1,0
598,40.755,-73.9998,1,12,7,2,0,4,0
599,40.7431,-73.9953,3,14,2,2,2,4,0
600,40.6762,-73.9509,2,20,0,0,5,0,0
601,40.7417,-73.9763,3,13,7,2,2,1,0
602,40.7451,-73.9986,1,22,2,0,2,4,0
603,40.6849,-73.9491,2,7,0,0,5,5,0
604,40.7524,-73.9927,1,19,7,2,3,4,0
605,40.7518,-73.9937,1,11,7,2,3,4,0
606,40.7141,-74.0,2,16,2,0,3,3,0
607,40.7692,-73.9593,2,7,1,2,4,2,0
608,40.7625,-73.9659,3,17,7,2,0,7,0
609,40.7189,-73.9535,3,13,0,0,4,5,0
610,40.7292,-73.9814,3,8,2,0,4,1,0
612,40.7583,-73.9842,3,16,7,2,3,7,0
613,40.7379,-73.9901,2,23,2,2,5,1,0
614,40.7375,-74.0033,1,9,2,0,1,4,0
615,40.7619,-73.9976,3,14,7,2,5,4,0
616,40.7589,-73.9917,1,2,7,2,0,4,0
617,40.74,-74.006,2,18,2,0,3,4,0
618,40.7439,-73.9957,3,12,2,0,6,4,0
619,40.7375,-74.0049,1,20,2,0,4,4,0
620,40.7511,-74.0043,3,18,7,0,1,4,0
621,40.7451,-73.977,3,16,7,2,2,7,0
622,40.7204,-73.9895,1,4,2,0,5,1,0
623,40.7549,-73.9836,1,16,7,2,4,7,0
624,40.7466,-73.9862,2,20,7,2,4,4,0
625,40.6976,-73.9587,3,10,0,0,2,5,0
626,40.7055,-74.008,0,8,2,0,4,3,0
627,40.7273,-73.9572,1,6,7,0,1,5,0
628,40.7236,-74.0108,3,23,2,0,5,3,0
629,40.809,-73.954,2,0,1,2,4,6,0
630,40.7729,-73.9604,2,17,1,2,4,2,0
631,40.7227,-73.9921,2,23,2,0,2,1,0
632,40.8423,-73.9393,1,10,1,2,2,6,0
633,40.7211,-73.9557,3,17,0,0,1,5,0
634,40.7609,-73.9651,3,14,7,2,6,7,0
635,40.7279,-74.0095,3,17,2,0,0,3,0
636,40.7263,-73.9841,1,7,2,0,4,1,0
637,40.7261,-74.0095,3,7,2,0,0,3,0
638,40.7553,-73.9872,1,12,7,2,1,7,0
639,40.758,-73.9838,2,17,7,2,2,7,0
640,40.765,-73.9619,2,7,1,2,4,2,0
641,40.7228,-73.9983,1,22,2,0,2,3,0
642,40.7421,-74.0041,1,19,2,0,6,4,0
643,40.7536,-73.9693,3,12,7,2,0,7,0
644,40.7676,-73.9683,1,22,7,2,3,7,0
645,40.744,-74.0066,1,5,2,0,1,4,0
646,40.7664,-73.9681,2,17,7,2,0,7,0
647,40.7545,-73.9714,3,18,7,2,5,7,0
648,40.7988,-73.9693,1,21,1,2,3,6,0
649,40.7953,-73.9713,1,12,1,2,1,6,0
650,40.7515,-73.9939,1,19,7,2,3,4,0
651,40.7462,-74.0027,2,6,2,0,4,4,0
652,40.74,-73.9899,1,17,2,2,2,4,0
653,40.7397,-73.9929,1,16,2,2,4,4,0
654,40.7217,-73.9962,1,21,2,0,1,1,0
655,40.7623,-73.9822,3,17,7,2,3,7,0
656,40.7404,-74.0039,1,18,2,0,4,4,0
657,40.7197,-73.9876,1,20,2,0,1,1,0
658,40.7548,-73.9841,1,22,7,2,2,7,0
659,40.766,-73.9693,2,9,7,2,2,7,0
660,40.7797,-73.9472,3,17,1,2,1,2,0
661,40.7567,-73.9983,1,21,7,2,2,4,0
662,40.7858,-73.9548,3,17,1,2,1,2,0
663,40.7785,-73.982,2,9,7,2,1,7,0
664,40.7532,-73.979,2,15,7,2,0,7,0
665,40.7605,-74.0028,2,0,7,2,6,4,0
666,40.7584,-73.9676,2,17,7,2,3,7,0
667,40.7464,-73.994,3,19,7,2,1,4,0
668,40.7236,-73.9999,1,19,2,0,1,3,0
669,40.7642,-73.9711,1,16,7,2,1,7,0
670,40.7511,-73.9709,3,19,7,2,2,7,0
672,40.7351,-73.9983,1,13,2,0,6,4,0
673,40.7205,-73.9898,1,23,2,0,3,1,0
675,40.7568,-73.9741,1,12,7,2,0,7,0
676,40.7228,-73.9984,2,22,2,0,0,3,0
677,40.7608,-73.9798,3,22,7,2,1,7,0
678,40.7627,-73.97,2,10,7,2,1,7,0
679,40.6818,-73.9993,3,15,0,0,6,0,0
680,40.6873,-73.9839,2,21,0,0,4,0,0
681,40.7112,-74.0054,1,19,2,0,6,3,0
682,40.741,-73.9893,0,16,7,2,1,4,0
683,40.7412,-74.002,2,21,2,0,3,4,0
685,40.7561,-73.9715,1,21,7,2,1,7,0
686,40.7254,-74.0,4,17,2,0,4,3,0
687,40.7685,-73.9652,1,15,1,2,3,2,0
688,40.7874,-73.9724,3,5,1,2,4,6,0
689,40.7123,-74.0091,1,20,2,0,5,3,0
690,40.7241,-74.0084,2,6,2,0,1,3,0
691,40.7202,-74.0086,3,22,2,0,3,3,0
692,40.7535,-73.9725,1,16,7,2,6,7,0
693,40.7412,-73.9999,1,7,2,0,3,4,0
694,40.7751,-73.9899,2,10,7,2,5,7,0
695,40.7521,-73.9259,3,11,1,2,5,2,0
696,40.7798,-73.9145,3,20,1,2,4,2,0
697,40.7343,-74.0047,1,19,2,0,5,4,0
698,40.7637,-73.9826,2,16,7,2,3,7,0
699,40.7211,-73.9966,2,21,2,0,5,3,0
700,40.7563,-73.983,3,18,7,2,2,7,0
701,40.7439,-73.9836,3,21,7,2,2,4,0
702,40.7696,-73.981,1,20,7,2,3,7,0
703,40.7421,-73.9949,2,20,2,2,5,4,0
704,40.7747,-73.948,1,8,1,2,2,2,0
705,40.6742,-73.9569,2,22,0,0,5,0,0
706,40.783,-73.9738,2,18,1,2,4,6,0
707,40.7169,-74.002,3,4,2,0,1,3,0
708,40.7471,-74.0045,1,19,2,0,0,4,0
709,40.7536,-73.9781,1,14,7,2,1,7,0
710,40.6895,-73.9706,3,22,0,0,4,0,0
711,40.7453,-73.9771,3,15,7,2,3,7,0
712,40.764,-73.9749,2,15,7,2,2,7,0
713,40.7728,-73.9584,1,7,1,2,1,2,0
714,40.7754,-73.9649,2,22,1,2,2,2,0
716,40.7655,-73.9758,1,20,7,2,0,7,0
717,40.7802,-73.9767,2,13,1,2,2,7,0
718,40.72,-74.0086,1,18,2,0,5,3,0
719,40.7439,-73.9839,2,13,7,2,6,4,0
720,40.7701,-73.9843,2,4,7,2,1,7,0
721,40.7384,-74.0022,2,13,2,0,1,4,0
722,40.7511,-73.9909,3,14,7,2,4,4,0
723,40.7634,-73.979,1,11,7,2,1,7,0
725,40.7838,-73.9838,1,7,1,2,2,7,0
726,40.7353,-74.0049,1,17,2,0,2,4,0
727,40.7411,-74.0054,0,13,2,0,1,4,0
728,40.6708,-73.9586,3,16,0,0,5,0,0
730,40.7607,-73.9757,3,12,7,2,0,7,0
731,40.7555,-73.9984,2,18,7,2,1,4,0
732,40.7558,-73.9905,3,21,7,2,3,4,0
733,40.7434,-73.9861,3,17,7,2,3,4,0
734,40.779,-73.9784,1,11,1,2,3,7,0
735,40.6938,-73.9879,2,21,0,0,0,0,0
736,40.7579,-73.9824,2,20,7,2,2,7,0
737,40.6857,-73.9465,1,2,0,0,5,5,0
738,40.7112,-74.0058,2,16,2,0,2,3,0
739,40.7445,-73.9755,3,16,7,2,1,7,0
740,40.7737,-73.978,2,16,7,2,1,7,0
741,40.7376,-73.9795,2,18,7,0,3,1,0
742,40.7455,-74.0078,2,17,2,0,3,4,0
743,40.7627,-73.9874,3,16,7,2,3,7,0
744,40.7492,-74.0031,2,15,2,0,0,4,0
745,40.8232,-73.9462,3,16,1,2,3,6,0
746,40.6905,-73.9957,2,7,0,0,0,0,0
747,40.7254,-74.0059,1,11,2,0,2,3,0
748,40.7313,-73.9918,3,10,2,0,4,1,0
749,40.7429,-73.9739,1,22,7,2,2,7,0
750,40.7707,-73.962,3,18,1,2,1,2,0
751,40.7788,-73.9759,0,11,1,2,6,7,0
752,40.7472,-73.9933,1,17,7,2,4,4,0
753,40.7651,-73.9575,1,15,1,2,5,2,0
754,40.7869,-73.9778,1,21,1,2,0,6,0
755,40.7221,-74.0094,3,14,2,0,0,3,0
757,40.7748,-73.9911,1,9,7,2,1,7,0
758,40.7343,-73.9914,3,16,2,0,2,1,0
759,40.7124,-73.9515,3,18,0,0,4,5,0
760,40.7648,-73.9632,2,15,7,2,1,2,0
762,40.7324,-74.0076,3,7,2,0,4,3,0
763,40.8033,-73.9693,3,18,1,2,3,6,0
764,40.7589,-73.994,3,5,7,2,1,4,0
765,40.7366,-73.9927,2,19,2,2,5,1,0
766,40.7198,-73.9639,1,7,0,0,3,5,0
767,40.7598,-73.9722,3,15,7,2,3,7,0
768,40.7777,-73.9889,2,20,7,2,3,7,0
769,40.7664,-73.9586,3,14,1,2,0,2,0
770,40.7253,-73.9952,2,14,2,0,3,1,0
771,40.7419,-73.9946,2,6,2,2,0,4,0
773,40.7328,-73.9939,3,17,2,0,5,1,0
774,40.7575,-73.9823,3,19,7,2,3,7,0
775,40.7676,-73.9675,3,14,7,2,3,7,0
776,40.7588,-73.9749,1,14,7,2,4,7,0
777,40.7456,-73.98,1,18,7,2,1,7,0
778,40.7425,-73.9933,1,18,2,2,2,4,0
779,40.7781,-73.9524,1,7,1,2,2,2,0
780,40.7885,-73.9533,3,16,1,2,2,6,0
781,40.8217,-73.9567,1,5,1,2,6,6,0
782,40.7747,-73.9258,3,23,1,2,4,2,0
783,40.7183,-73.9855,3,14,2,0,6,1,0
784,40.7462,-73.9888,0,0,7,2,0,4,0
785,40.6751,-73.9568,1,17,0,0,3,0,0
786,40.7268,-73.9992,1,9,2,0,6,1,0
787,40.758,-73.96,3,22,7,2,2,2,0
788,40.7416,-73.9936,1,2,2,2,6,4,0
789,40.6656,-73.977,3,4,0,0,4,0,0
790,40.7532,-73.982,1,8,7,2,0,7,0
791,40.7542,-73.988,3,15,7,2,3,7,0
792,40.7583,-73.9783,2,16,7,2,0,7,0
793,40.7225,-73.9873,2,3,2,0,6,1,0
794,40.6932,-73.989,2,20,0,0,3,0,0
795,40.7593,-73.9809,1,22,7,2,2,7,0
796,40.739,-73.9898,1,19,2,2,2,4,0
798,40.6672,-73.9356,1,10,0,0,6,5,0
801,40.7251,-73.999,2,15,2,0,2,3,0
802,40.7267,-73.9916,3,0,2,0,6,1,0
803,40.6921,-73.9974,3,20,0,0,2,0,0
804,40.7697,-73.9941,1,21,7,2,0,7,0
805,40.7624,-73.9753,0,22,7,2,1,7,0
806,40.7477,-73.9722,1,22,7,2,4,7,0
807,40.7594,-73.989,2,21,7,2,2,7,0
808,40.7654,-73.9798,1,15,7,2,4,7,0
809,40.7248,-73.9972,1,17,2,0,1,1,0
810,40.7643,-73.9594,3,1,1,2,5,2,0
811,40.7746,-73.9846,1,15,7,2,2,7,0
812,40.7614,-73.9743,1,11,7,2,4,7,0
814,40.7562,-73.9905,1,21,7,2,2,4,0
815,40.7448,-73.9914,1,8,7,2,2,4,0
817,40.7191,-73.9934,3,1,2,0,6,1,0
818,40.7425,-73.9994,2,19,2,0,4,4,0
819,40.7426,-74.0039,0,23,2,0,3,4,0
820,40.7644,-73.9708,2,13,7,2,3,7,0
821,40.7433,-73.9744,1,17,7,2,4,7,0
822,40.7199,-73.9875,2,0,2,0,5,1,0
824,40.7382,-73.9532,1,21,7,0,5,5,0
825,40.8041,-73.9506,1,17,1,2,3,6,0
826,40.7542,-73.9943,3,20,7,2,6,4,0
827,40.7407,-73.9818,1,4,7,2,1,1,0
828,40.7343,-73.9874,1,8,2,0,0,1,0
829,40.7647,-73.9682,2,18,7,2,2,7,0
830,40.687,-73.9509,2,19,0,0,0,5,0
831,40.7555,-73.9817,1,20,7,2,0,7,0
832,40.723,-73.9977,1,17,2,0,6,3,0
833,40.6499,-73.961,1,10,0,0,5,0,0
834,40.7355,-74.0038,1,0,2,0,5,4,0
835,40.7442,-73.9856,3,16,7,2,1,4,0
836,40.74,-73.9986,1,22,2,0,2,4,0
837,40.7614,-74.0015,3,22,7,2,3,4,0
838,40.7713,-73.9832,3,22,7,2,2,7,0
839,40.7165,-74.01,3,21,2,0,4,3,0
841,40.7678,-73.9853,0,1,7,2,6,7,0
843,40.7381,-74.0094,1,23,2,0,2,4,0
844,40.7368,-73.9802,1,10,7,0,0,1,0
845,40.734,-74.01,3,21,2,0,4,3,0
846,40.7617,-73.9997,2,17,7,2,6,4,0
847,40.7087,-74.0096,1,18,2,0,0,3,0
848,40.764,-73.9736,3,19,7,2,3,7,0
849,40.7218,-73.9976,1,18,2,0,6,3,0
850,40.7745,-73.9636,3,9,1,2,2,2,0
851,40.7529,-73.9967,1,16,7,2,3,4,0
852,40.7224,-74.0038,1,20,2,0,6,3,0
853,40.7594,-73.9955,3,16,7,2,3,4,0
854,40.7184,-73.9777,2,9,2,0,3,1,0
855,40.6886,-73.9679,1,17,0,0,6,0,0
856,40.7277,-74.0054,1,6,2,0,0,3,0
857,40.8304,-73.9273,3,0,1,2,0,6,0
858,40.7564,-73.978,1,21,7,2,0,7,0
859,40.7075,-73.9295,1,15,0,0,2,5,0
860,40.7201,-73.9628,2,15,0,0,5,5,0
861,40.7438,-74.0066,0,16,2,0,4,4,0
862,40.7628,-73.9719,1,16,7,2,0,7,0
863,40.7663,-73.9694,3,17,7,2,4,7,0
864,40.7364,-73.9525,1,17,7,0,2,5,0
865,40.7016,-74.0129,3,14,2,0,6,3,0
866,40.7269,-73.9916,2,23,2,0,5,1,0
867,40.6503,-74.0143,2,2,0,0,5,0,0
868,40.6776,-74.0119,2,12,0,0,1,0,0
869,40.706,-74.0062,3,15,2,0,2,3,0
870,40.7242,-73.9974,0,7,2,0,5,1,0
871,40.7609,-73.9715,3,16,7,2,2,7,0
872,40.6766,-73.9764,1,16,0,0,3,0,0
873,40.754,-73.9808,2,17,7,2,1,7,0
874,40.7428,-73.9927,2,7,2,2,1,4,0
876,40.7363,-73.9934,2,20,2,2,2,1,0
877,40.7716,-73.9489,3,6,1,2,0,2,0
878,40.7581,-73.9754,2,20,7,2,3,7,0
879,40.7282,-73.9955,2,20,2,0,1,1,0
880,40.7462,-73.9948,3,19,7,2,3,4,0
881,40.7535,-73.9778,1,19,7,2,0,7,0
882,40.7414,-73.9214,2,21,1,2,4,5,0
883,40.7363,-73.9881,3,20,2,2,3,1,0
884,40.7348,-73.9945,1,16,2,0,3,1,0
885,40.7653,-73.9812,3,12,7,2,6,7,0
886,40.7276,-73.9933,3,1,2,0,5,1,0
887,40.7572,-73.9702,3,9,7,2,1,7,0
888,40.7209,-73.9568,1,22,0,0,5,5,0
889,40.7158,-73.96,2,18,0,0,6,5,0
890,40.7218,-73.9959,1,22,2,0,3,1,0
891,40.7048,-74.0095,3,15,2,0,6,3,0
892,40.7551,-73.9797,2,17,7,2,3,7,0
893,40.7564,-73.9979,1,16,7,2,1,4,0
894,40.7483,-73.9846,1,9,7,2,5,4,0
895,40.7396,-73.9867,3,12,7,2,0,1,0
896,40.7404,-73.9868,1,21,7,2,3,4,0
897,40.7348,-74.0,2,20,2,0,3,4,0
898,40.7637,-73.9728,1,11,7,2,6,7,0
899,40.787,-73.9682,3,8,1,2,2,6,0
901,40.7458,-74.0073,3,12,2,0,1,4,0
902,40.7267,-73.983,3,13,2,0,1,1,0
903,40.7388,-73.9883,0,22,2,2,4,1,0
904,40.7549,-73.9772,2,0,7,2,1,7,0
905,40.7623,-73.9753,2,17,7,2,2,7,0
906,40.7559,-73.9748,2,17,7,2,1,7,0
907,40.7215,-74.01,1,4,2,0,5,3,0
908,40.6757,-73.9687,3,7,0,0,5,0,0
909,40.6808,-73.9836,3,18,0,0,3,0,0
910,40.7528,-73.9751,1,20,7,2,2,7,0
911,40.7548,-73.9999,0,17,7,2,2,4,0
913,40.7375,-73.9913,3,17,2,2,4,1,0
914,40.7407,-73.9987,3,10,2,0,4,4,0
915,40.6806,-73.9657,1,18,0,0,2,0,0
916,40.7169,-73.99,0,15,2,0,4,1,0
917,40.7303,-73.9917,3,8,2,0,1,1,0
918,40.682,-73.9352,3,14,0,0,2,5,0
919,40.7597,-73.9648,2,19,7,2,5,7,0
920,40.6873,-73.9477,1,22,0,0,6,5,0
921,40.7381,-74.0056,3,21,2,0,2,4,0
922,40.7861,-73.9426,1,20,1,2,5,2,0
923,40.7608,-73.9961,1,22,7,2,2,4,0
924,40.7367,-73.9937,2,20,2,2,3,1,0
925,40.7263,-73.9563,1,16,7,0,6,5,0
926,40.753,-73.9786,3,13,7,2,0,7,0
928,40.6879,-73.9189,1,17,0,0,2,5,0
929,40.7633,-73.9846,0,21,7,2,3,7,0
930,40.7599,-73.9857,2,20,7,2,0,7,0
931,40.7608,-73.9756,1,15,7,2,1,7,0
932,40.7516,-73.9874,2,20,7,2,1,4,0
933,40.7503,-73.9917,1,19,7,2,1,4,0
934,40.7391,-73.9912,3,18,2,2,2,4,0
935,40.7653,-73.9615,2,0,1,2,3,2,0
936,40.8048,-73.9383,1,16,1,2,5,6,0
937,40.746,-73.9866,1,15,7,2,1,4,0
938,40.7054,-74.0102,1,20,2,0,3,3,0
940,40.6779,-73.9795,3,9,0,0,1,0,0
941,40.7652,-73.9713,3,8,7,2,5,7,0
942,40.7554,-73.9844,0,7,7,2,1,7,0
943,40.7616,-73.9785,2,11,7,2,4,7,0
944,40.7339,-74.0097,3,6,2,0,0,3,0
945,40.7648,-73.9755,1,13,7,2,2,7,0
946,40.742,-74.0039,3,13,2,0,3,4,0
947,40.7256,-73.992,1,23,2,0,4,1,0
948,40.7183,-73.9893,3,20,2,0,5,1,0
949,40.7598,-73.9859,3,9,7,2,1,7,0
950,40.7165,-74.013,2,4,2,0,1,3,0
951,40.7727,-73.9787,3,22,7,2,5,7,0
952,40.7239,-74.0025,1,16,2,0,2,3,0
953,40.7545,-73.9903,1,18,7,2,4,4,0
955,40.7276,-74.0032,0,18,2,0,6,3,0
956,40.7411,-73.9977,1,11,2,0,3,4,0
957,40.7409,-73.9859,1,19,7,2,3,4,0
958,40.7082,-74.0126,2,16,2,0,2,3,0
959,40.775,-73.9902,0,8,7,2,4,7,0
960,40.7552,-73.9733,4,23,7,2,1,7,0
961,40.7045,-74.0143,2,14,2,0,0,3,0
962,40.7474,-74.0317,1,23,2,0,5,4,0
963,40.735,-73.9943,1,17,2,0,2,1,0
964,40.7765,-73.9895,2,11,7,2,5,7,0
965,40.7477,-73.9808,1,8,7,2,0,7,0
966,40.7418,-73.9918,1,9,2,2,2,4,0
967,40.7627,-74.001,1,20,7,2,4,4,0
968,40.6907,-73.9572,2,12,0,0,4,5,0
969,40.6968,-73.9716,3,9,0,0,1,0,0
970,40.7543,-73.9796,3,14,7,2,2,7,0
971,40.7428,-73.972,1,7,7,2,0,7,0
972,40.7809,-73.9565,1,19,1,2,6,2,0
973,40.7623,-73.9754,1,10,7,2,3,7,0
974,40.7365,-73.9787,3,8,7,0,4,1,0
975,40.7327,-74.0089,1,7,2,0,4,3,0
976,40.7205,-73.9881,3,17,2,0,4,1,0
977,40.7133,-73.9561,3,8,0,0,1,5,0
978,40.7638,-73.9963,1,19,7,2,1,4,0
979,40.8067,-73.9573,2,16,1,2,5,6,0
980,40.7083,-73.9467,3,0,0,0,6,5,0
981,40.7198,-74.0016,1,13,2,0,5,3,0
982,40.7329,-73.9581,3,6,7,0,0,5,0
985,40.7323,-73.9986,1,21,2,0,4,1,0
986,40.7026,-73.9937,2,19,2,0,0,3,0
987,40.6649,-73.9791,1,14,0,0,2,0,0
988,40.765,-73.9793,1,14,7,2,5,7,0
989,40.7212,-73.9938,2,14,2,0,2,1,0
990,40.7138,-74.013,2,16,2,0,0,3,0
991,40.7636,-73.9711,2,13,7,2,1,7,0
992,40.7607,-73.986,1,19,7,2,6,7,0
993,40.7576,-73.9632,1,7,7,2,0,7,0
995,40.7576,-73.9691,1,9,7,2,2,7,0
996,40.7144,-73.9566,1,13,0,0,1,5,0
997,40.7643,-73.9687,1,14,7,2,4,7,0
998,40.8031,-73.9677,1,19,1,2,1,6,0
999,40.715,-73.9472,1,16,0,0,5,5,0
1000,40.742,-74.0039,1,11,2,0,3,4,0
1001,40.7613,-73.9943,3,23,7,2,5,4,0
1002,40.7301,-73.9977,3,17,2,0,4,1,0
1003,40.7734,-73.9451,3,7,1,2,0,2,0
1005,40.7622,-73.9791,2,17,7,2,2,7,0
1006,40.7731,-73.9665,2,8,1,2,4,2,0
1007,40.7585,-73.9889,0,13,7,2,4,7,0
1008,40.7196,-73.9576,1,21,0,0,0,5,0
1009,40.6722,-73.9718,1,4,0,0,0,0,0
1010,40.7572,-74.0009,3,16,7,2,5,4,0
1013,40.7134,-73.962,0,16,0,0,5,5,0
1014,40.7447,-73.9911,3,18,7,2,1,4,0
1015,40.6665,-73.9547,1,16,0,0,5,0,0
1016,40.7532,-73.9965,1,14,7,2,6,4,0
1017,40.7178,-73.9622,3,20,0,0,2,5,0
1018,40.72,-73.9933,3,23,2,0,3,1,0
1019,40.7203,-74.0052,3,22,2,0,2,3,0
1020,40.7899,-73.9732,2,13,1,2,2,6,0
1021,40.7333,-74.0029,1,23,2,0,4,4,0
1022,40.7563,-73.9788,2,17,7,2,2,7,0
1023,40.7038,-74.0094,3,21,2,0,3,3,0
1024,40.71,-74.0073,1,10,2,0,4,3,0
1025,40.7608,-73.9754,4,14,7,2,3,7,0
1026,40.7656,-73.9796,2,8,7,2,3,7,0
1027,40.7622,-73.97,2,16,7,2,2,7,0
1028,40.7767,-73.9528,1,21,1,2,3,2,0
1029,40.7425,-74.0069,3,15,2,0,4,4,0
1030,40.7524,-73.9842,3,15,7,2,3,7,0
1031,40.7534,-73.9791,3,19,7,2,3,7,0
1032,40.7618,-73.9713,3,17,7,2,4,7,0
1033,40.7145,-74.0158,3,13,2,0,4,3,0
1034,40.7194,-74.0061,2,17,2,0,2,3,0
1035,40.745,-73.9843,4,10,7,2,2,4,0
1036,40.7643,-73.9729,3,17,7,2,3,7,0
1037,40.7146,-73.965,1,17,0,0,1,5,0
1038,40.7477,-73.983,1,12,7,2,6,7,0
1039,40.7131,-73.9459,1,19,0,0,2,5,0
1040,40.7521,-73.9932,0,18,7,2,0,4,0
1041,40.7544,-73.9868,2,16,7,2,2,7,0
1042,40.7211,-74.0047,1,9,2,0,0,3,0
1043,40.7265,-73.9847,3,6,2,0,3,1,0
1044,40.7631,-73.9802,1,9,7,2,2,7,0
1045,40.7734,-73.9553,1,22,1,2,4,2,0
1046,40.7605,-73.9602,1,18,7,2,6,2,0
1047,40.7573,-73.9812,1,18,7,2,2,7,0
1048,40.7259,-73.9977,3,19,2,0,0,1,0
1049,40.7251,-73.9546,3,17,7,0,2,5,0
1050,40.7391,-74.0054,1,14,2,0,5,4,0
1052,40.6963,-73.8958,2,13,0,0,3,5,0
1053,40.7092,-74.0163,1,17,2,0,3,3,0
1054,40.7407,-73.9913,2,18,2,2,1,4,0
1055,40.7486,-73.9867,1,15,7,2,1,4,0
1057,40.7264,-73.9563,2,10,7,0,6,5,0
1058,40.7622,-73.9744,2,14,7,2,4,7,0
1059,40.7573,-73.9746,1,22,7,2,3,7,0
1060,40.7277,-74.0054,2,20,2,0,3,3,0
1061,40.7553,-73.9791,2,10,7,2,4,7,0
1062,40.7391,-73.9955,1,17,2,2,4,4,0
1063,40.7714,-73.9645,1,7,1,2,3,2,0
1064,40.7556,-73.9859,1,11,7,2,1,7,0
1066,40.7578,-73.9747,0,10,7,2,6,7,0
1067,40.7505,-73.939,1,16,1,2,1,2,0
1068,40.7781,-73.9887,1,16,7,2,0,7,0
1069,40.7029,-74.0115,2,14,2,0,0,3,0
1071,40.7112,-73.9608,3,22,0,0,5,5,0
1072,40.7429,-74.0004,2,7,2,0,2,4,0
1073,40.7684,-73.9657,1,1,1,2,0,2,0
1074,40.7107,-73.9581,3,7,0,0,3,5,0
1075,40.7623,-73.9785,2,15,7,2,4,7,0
1077,40.7159,-74.0016,2,0,2,0,3,3,0
1078,40.7203,-73.9633,2,7,0,0,3,5,0
1079,40.7592,-73.9923,1,12,7,2,3,4,0
1080,40.7199,-74.0002,3,16,2,0,6,3,0
1081,40.7614,-73.9942,1,18,7,2,4,4,0
1082,40.734,-73.9899,1,20,2,0,0,1,0
1083,40.776,-73.9623,1,17,1,2,0,2,0
1084,40.7146,-74.0115,2,0,2,0,6,3,0
1086,40.7548,-73.9867,2,12,7,2,5,7,0
1087,40.7618,-73.9724,2,20,7,2,1,7,0
1089,40.8101,-73.961,2,15,1,2,0,6,0
1090,40.7838,-73.9503,2,7,1,2,1,2,0
1091,40.6945,-73.9594,1,18,0,0,0,5,0
1092,40.6652,-73.9797,1,21,0,0,1,0,0
1093,40.734,-74.01,2,12,2,0,1,3,0
1094,40.7456,-74.0014,1,2,2,0,3,4,0
1095,40.7389,-73.9927,3,15,2,2,4,4,0
1097,40.7302,-73.9757,2,6,2,0,1,1,0
1098,40.7562,-73.9861,1,10,7,2,1,7,0
1100,40.7221,-74.004,1,19,2,0,4,3,0
1101,40.7189,-73.9965,2,15,2,0,6,3,0
1102,40.7906,-73.9678,1,19,1,2,3,6,0
1104,40.7386,-74.0081,1,0,2,0,5,4,0
1105,40.7881,-73.9761,3,14,1,2,4,6,0
1106,40.7703,-73.9501,2,1,1,2,3,2,0
1108,40.7266,-73.9848,3,6,2,0,2,1,0
1109,40.6793,-73.9974,3,16,0,0,5,0,0
1110,40.7779,-73.976,1,6,1,2,3,7,0
1113,40.7582,-73.9803,2,17,7,2,3,7,0
1114,40.7632,-73.9901,1,16,7,2,6,7,0
1115,40.7463,-74.0015,1,9,2,0,5,4,0
1116,40.7654,-73.9758,2,20,7,2,2,7,0
1117,40.7259,-74.0057,3,11,2,0,6,3,0
1118,40.7717,-73.9887,2,9,7,2,2,7,0
1119,40.7146,-73.9439,1,19,0,0,0,5,0
1121,40.7197,-73.9999,1,14,2,0,1,3,0
1122,40.7249,-73.9975,3,18,2,0,3,1,0
1123,40.7209,-74.0052,3,12,2,0,5,3,0
1124,40.741,-73.9725,1,20,7,2,3,7,0
1125,40.7481,-73.9816,2,17,7,2,0,7,0
1126,40.779,-73.9581,1,18,1,2,6,2,0
1127,40.771,-73.9576,1,11,1,2,2,2,0
1128,40.7379,-74.0003,1,21,2,0,3,4,0
1129,40.7571,-73.9826,1,14,7,2,4,7,0
1131,40.7513,-73.9941,2,17,7,2,6,4,0
1132,40.7332,-74.0029,2,0,2,0,5,4,0
1133,40.7476,-74.0026,0,23,2,0,5,4,0
1134,40.7226,-73.9799,3,17,2,0,5,1,0
